"X180"	"X220"	"X225"	"X316"	"X541"	"X1167"	"X1338"	"X1347"	"X1367"	"X1461"	"X1835"	"X3392"	"X3450"	"X3588"	"X4337"	"X4647"	"X4750"	"X4983"	"X5030"	"X5098"	"X5130"	"X5267"	"X5386"	"X5557"	"X5720"	"X6039"	"X6268"	"X6725"	"X6814"	"X7109"	"X8064"	"X8670"	"X9161"	"X9401"	"X9926"	"X9953"
0	0	0.551307418413352	0	2.29689192869291	0	0	0	0	0	2.80023326673731	0	0	0	1.49108462827022	0	0.64751916249633	0	0	0	0	0	0	0	0	2.27581771259279	3.39419653540112	0	2.87463223988964	0	0	0	0	0	0	0
0	0	0.551307418413352	0	0	0	0	0	0	20.9952294235103	0	0	0	0	10.2610846282702	0	-0.262480837503674	0	0	0	0	0	0	0	0	3.04581771259279	4.62419653540111	0	6.42463223988964	0	0	0	0	0	0	0
0	0	0.551307418413352	0	0	0	0	0	0	0	12.4702332667373	0	0	0	16.1110846282702	0	0	0	0	0	0	0	0	0	0	17.8758177125928	14.4641965354011	0	16.1746322398896	0	0	0	0	0	0	0
0	0	0.551307418413352	0	0	9.37312492429609	0	0	11.4303695846769	9.51522942351031	0	9.13604840261903	0	0	7.28108462827023	0	0	0	0	0	4.75048636655511	0	0	0	0	0	0	6.72307473856995	5.47463223988964	0	3.22022674970552	9.73243316272498	0	0	10.5678024501382	0
0	13.2687545559204	-8.77472436431676	6.71946159227571	-2.02913985403721	8.71709314156597	-9.32603178273012	-9.32603178273012	9.40433780194676	0.129197640780195	-9.32603178273012	5.74001661988891	-9.32603178273012	-9.32603178273012	2.34505284554011	-9.32603178273012	-9.32603178273012	-9.32603178273012	4.59613372320883	-9.32603178273012	1.704454583825	-9.32603178273012	-9.32603178273012	-9.32603178273012	-9.32603178273012	2.55978592986267	-9.32603178273012	-9.32603178273012	6.04860045715952	-9.32603178273012	1.7541949669754	2.45640137999486	-5.71229161742508	-9.32603178273012	-9.32603178273012	-9.32603178273012
0	0	0.551307418413352	8.18549337500583	0	11.9931249242961	0	0	14.0903695846769	9.83522942351031	0	12.006048402619	2.52185268172182	0	5.73108462827022	0	0	0	10.5921655059389	0	4.21048636655511	0	9.79227475126509	0	0	0	0	4.44307473856995	10.1446322398896	0	6.21022674970552	4.34243316272498	0	0	0	0
0	0	0.551307418413352	9.89549337500583	0	11.8731249242961	0	0	8.53036958467687	11.0052294235103	0	10.586048402619	0	0	7.91108462827022	0	0	0	0	0	0.350486366555113	0	0	0	0	0	0	0	5.85463223988964	0	2.11022674970552	9.19243316272498	0	0	0	0
0	-0.00603178273011551	0.545275635683236	8.56946159227571	-0.00603178273011551	0.417093141565967	-0.00603178273011551	-0.00603178273011551	10.1243378019468	9.06919764078019	2.87420148400719	7.06001661988891	-0.00603178273011551	-0.00603178273011551	4.27505284554011	-0.00603178273011551	-0.00603178273011551	-0.00603178273011551	-0.00603178273011551	-0.00603178273011551	3.174454583825	-0.00603178273011551	-0.00603178273011551	-0.00603178273011551	-0.00603178273011551	3.56978592986267	-0.00603178273011551	-0.00603178273011551	2.75860045715952	-0.00603178273011551	-0.00603178273011551	-0.00603178273011551	-0.0622916174250818	-0.00603178273011551	-0.00603178273011551	-0.00603178273011551
0	0	0.551307418413352	10.3154933750058	5.19689192869291	3.17312492429608	0	0	13.8003695846769	11.4852294235103	5.46023326673731	11.426048402619	0	0	0	0	0	0	0	0	2.71048636655511	0	0	0	0	2.75581771259279	0	5.45307473856995	8.22463223988964	0	2.43022674970552	12.032433162725	0	0	0	0
0	0	0.551307418413352	13.6154933750058	0	16.2631249242961	0	0	16.3403695846769	13.6152294235103	0	15.056048402619	0	0	8.82108462827023	0	0	0	0	0	9.47048636655511	0	7.65227475126509	0	0	10.3258177125928	0	0	11.9946322398896	0	7.90022674970552	9.33243316272498	5.65374016530503	0	0	-0.105739730538396
0	0	0.551307418413352	5.18549337500583	0	5.43312492429609	5.24237335553597	0	4.21036958467687	4.14522942351031	0.680233266737314	7.05604840261903	0	0	3.66108462827022	0	0	0	0.742165505938942	0	1.22048636655511	0.701370278919853	0	0	0	1.70581771259279	5.93419653540112	0.553074738569951	2.51463223988964	0	3.11022674970552	0	0	0	0	0
0	20.2387545559204	-5.30472436431677	10.3194615922757	15.1808601459628	8.94709314156597	9.02634157280586	2.0956295886834	7.30433780194676	6.28919764078019	8.7542014840072	8.68001661988891	-5.85603178273012	-5.85603178273012	5.31505284554011	-5.85603178273012	3.30148737976621	-5.85603178273012	5.42613372320882	-5.85603178273012	4.75445458382499	-5.85603178273012	-5.85603178273012	-5.85603178273012	-5.85603178273012	6.14978592986268	16.758164752671	4.81704295583983	9.18860045715952	-1.09413050621596	5.5941949669754	7.64640137999486	0.937708382574918	-5.85603178273012	16.221770667408	-5.85603178273012
0	0	0.551307418413352	25.2654933750058	0	20.5331249242961	22.492373355536	0	18.8103695846769	19.4052294235103	0	23.256048402619	0	0	19.2110846282702	0	17.1575191624963	0	19.2621655059389	0	20.0004863665551	0	0	0	0	19.5058177125928	0	0	23.4446322398896	17.2719012765142	20.1102267497055	16.212433162725	16.823740165305	0	0	0
0	-22.3960317827301	1.47527563568323	6.3694615922757	0.660860145962793	6.56709314156597	1.43634157280585	-5.8643704113166	3.72433780194676	4.16919764078019	1.90420148400719	3.65001661988891	1.1458208989917	-22.3960317827301	3.0850528455401	-22.3960317827301	-3.40851262023379	-22.3960317827301	1.64613372320882	-22.3960317827301	0.434454583824994	-0.374661503810266	-0.42375703146503	-22.3960317827301	-22.3960317827301	1.43978592986267	2.908164752671	2.35704295583983	4.41860045715952	0.155869493784042	-0.185805033024597	5.15640137999486	-0.472291617425089	-3.31347149329557	-0.498229332591958	-22.3960317827301
0	0	0.551307418413352	0	0	0	18.752373355536	0	20.8503695846769	0	0	17.756048402619	0	0	0	0	0	0	21.0621655059389	0	19.4104863665551	0	0	0	0	0	0	0	21.5146322398896	0	18.8902267497055	0	0	0	0	0
0	0	0.551307418413352	20.9954933750058	0	21.3231249242961	17.172373355536	8.95166137141352	18.7403695846769	0	17.7302332667373	16.406048402619	0	0	19.3510846282702	0	0	0	5.03216550593894	0	18.0104863665551	0	0	0	0	17.2058177125928	0	0	21.5646322398896	0	13.4602267497055	19.412433162725	0	0	0	0
0	0	0.551307418413352	9.11549337500583	0	5.88312492429608	0	0	10.7903695846769	0	0	2.96604840261903	0	0	4.65108462827023	0	0	0	1.08216550593895	0	0	-0.31862972108015	0	0	0	0.875817712592792	0	0	7.02463223988964	0	0	5.15243316272498	0	0	0	0
0	0	0.551307418413352	10.8554933750058	3.08689192869291	10.1231249242961	8.42237335553597	0	7.03036958467687	9.13522942351031	3.08023326673731	7.04604840261903	0	0	2.16108462827022	0	0	0	3.58216550593895	0	5.15048636655511	0	0	0	0	0	8.68419653540112	3.94307473856995	7.97463223988964	0	3.39022674970552	9.30243316272498	3.97374016530503	0	0	0
0	0	0.551307418413352	0	9.83689192869291	15.5731249242961	18.332373355536	0	14.0903695846769	8.92522942351031	0	0	0	0	11.4710846282702	0	0	0	0	0	15.1804863665551	0	0	0	0	16.4458177125928	0	0	16.4446322398896	0	0	0	0	0	13.9678024501382	0
0	-19.6060317827301	-19.0547243643168	-19.6060317827301	-19.6060317827301	-7.08290685843403	0.0963415728058585	-19.6060317827301	-2.90566219805324	-19.6060317827301	-1.0357985159928	0.890016619888911	-19.6060317827301	-19.6060317827301	-3.88494715445989	-19.6060317827301	-19.6060317827301	-19.6060317827301	-19.6060317827301	-19.6060317827301	-3.785545416175	-19.6060317827301	-19.6060317827301	-19.6060317827301	-17.9977439761086	1.67978592986267	-13.881835247329	-4.15295704416017	-0.741399542840476	-19.6060317827301	-5.61580503302459	-0.563598620005138	-19.6060317827301	-19.6060317827301	-19.6060317827301	-19.6060317827301
0	0	0.551307418413352	0	0	0	0	0	0	19.8452294235103	17.1102332667373	17.806048402619	18.1718526817218	0	0	0	18.8675191624963	0	17.0821655059389	0	17.6804863665551	0	0	0	0	18.3058177125928	0	0	19.9646322398896	0	14.2102267497055	13.912433162725	16.583740165305	0	0	0
0	0	0.551307418413352	19.7354933750058	0	0	16.322373355536	15.2516613714135	15.3603695846769	16.7552294235103	11.7802332667373	14.536048402619	0	0	15.8910846282702	0	13.4275191624963	0	17.7421655059389	0	17.0304863665551	0	0	0	0	16.6358177125928	16.7541965354011	12.52307473857	16.2446322398896	0	17.3202267497055	17.342433162725	0	0	0	0
0	0	24.3713074184134	18.4554933750058	0	3.44312492429609	18.922373355536	19.9716613714135	18.1303695846769	0	0	18.486048402619	0	0	19.3310846282702	0	18.9975191624963	0	20.9321655059389	0	19.2704863665551	14.7613702789199	0	0	0	17.3158177125928	0	20.77307473857	19.0546322398896	0	19.9802267497055	0	16.423740165305	0	20.6678024501382	0
0	-1.59603178273012	-1.04472436431677	8.33946159227571	6.91086014596279	-1.59603178273012	8.36634157280585	4.8556295886834	2.75433780194675	6.53919764078019	6.9742014840072	6.61001661988891	0.105820898991702	-1.59603178273012	6.61505284554011	-1.59603178273012	4.09148737976621	-1.59603178273012	9.64613372320882	-1.59603178273012	5.894454583825	-1.59603178273012	-1.59603178273012	-1.59603178273012	-1.59603178273012	7.98978592986267	10.328164752671	6.15704295583983	6.39860045715952	-1.59603178273012	6.8941949669754	7.19640137999486	0.997708382574913	-1.59603178273012	-1.59603178273012	-1.59603178273012
0	20.7747863386506	0.551307418413352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714196535401118	0	0	0	0	0	0	0	0	0
0	19.3547863386506	0.551307418413352	21.8154933750058	0	0	17.452373355536	0	18.3603695846769	14.9952294235103	21.1902332667373	20.996048402619	0	0	19.8110846282702	0	0	0	0	0	18.3004863665551	0	0	0	0	0	0	19.4030747385699	22.1346322398896	0	16.4802267497055	20.762433162725	18.543740165305	0	0	0
0	0	0.551307418413352	9.25549337500583	0	10.7631249242961	3.80237335553597	0	0.320369584676872	3.83522942351031	0	7.18604840261903	0	0	4.15108462827023	0	0	0	7.00216550593894	0	7.09048636655512	0	0	0	0	4.34581771259279	0	3.80307473856995	8.41463223988964	0	3.96022674970552	0	0	0	0	0
0	0	0.551307418413352	13.0754933750058	0	0	9.22237335553597	0	12.4403695846769	14.7352294235103	15.5402332667373	14.166048402619	0	0	0	0	0	0	10.3121655059389	0	12.5404863665551	0	0	0	0	9.69581771259279	0	15.0130747385699	10.1346322398896	9.72190127651416	10.3002267497055	0	10.563740165305	0	0	0
0	0	0.551307418413352	0	0	0	0	0	0	0	0	8.32604840261903	0	0	5.37108462827022	0	0	0	0	0	4.80048636655512	0	0	0	0	1.09581771259279	0	0	7.43463223988964	0	6.37022674970552	0	0	0	0	0
0	0	0.551307418413352	0	0	0	0	0	12.4103695846769	0	0	14.626048402619	0	0	0	0	0	0	0	0	14.4004863665551	0	0	0	0	16.8558177125928	0	0	15.9846322398896	0	9.23022674970552	14.842433162725	0	0	0	0
0	-1.30124544407956	-9.78472436431676	-3.95053840772429	-6.67913985403721	-11.872906858434	2.09634157280586	-2.4343704113166	-9.34566219805324	-7.0508023592198	-6.3857985159928	-1.40998338011109	-2.27417910100829	-2.20803281426555	-8.38494715445989	0.421562435320983	-6.87851262023379	3.94200427876963	2.06613372320883	-12.2047446561829	-6.515545416175	-4.10466150381027	-4.34375703146503	-17.9364477169776	2.90225602389143	-14.4802140701373	0.308164752670997	-3.44295704416017	-2.94139954284048	-14.844130506216	-17.8458050330246	-3.21359862000514	-1.40229161742509	-4.38347149329556	1.69177066740804	-2.94177151326851
0	-7.54603178273012	-6.99472436431677	-7.54603178273012	-7.54603178273012	6.34709314156596	-7.54603178273012	-7.54603178273012	-0.175662198053246	2.46919764078018	-7.54603178273012	-1.43998338011109	-7.54603178273012	-7.54603178273012	-1.7549471544599	-7.54603178273012	-7.54603178273012	-7.54603178273012	-7.54603178273012	-6.30474465618289	-0.395545416175011	-7.54603178273012	-7.54603178273012	-7.54603178273012	-7.54603178273012	-7.54603178273012	-4.121835247329	-7.54603178273012	2.96860045715952	-7.54603178273012	-7.54603178273012	11.5064013799949	-7.54603178273012	-7.54603178273012	-7.54603178273012	-7.54603178273012
0	0	0.551307418413352	0	21.4768919286929	0	0.0423733555359718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16419653540111	0	0	0	0	0	0	0	0	0
0	0	0.551307418413352	8.76549337500582	24.6268919286929	0	0	18.3816613714135	17.3503695846769	20.1452294235103	0	9.10604840261903	0	13.7179989684646	0	0.0875942180511018	0	17.0480360614997	2.37216550593894	0	0	0	0	0	0	0	0	0.133074738569949	8.33463223988964	0.81190127651416	6.18022674970552	14.182433162725	0	0	0	0
0	0	0.551307418413352	17.2654933750058	0	10.8831249242961	3.47237335553597	0	8.95036958467687	0	0	15.826048402619	0	0	0	0	0	0	14.3221655059389	0	6.46048636655511	0	0	0	0	0	0	0	12.5746322398896	0	0	17.462433162725	0	0	0	0
0	0	0.551307418413352	0	0	0	0	0	15.7803695846769	0	15.5702332667373	17.276048402619	0	0	0	0	0	0	15.1121655059389	0	15.5404863665551	0	0	0	0	12.8358177125928	0	0	15.8846322398896	0	16.0502267497055	13.492433162725	14.223740165305	0	0	0
0	0	0.551307418413352	0	0	0	18.782373355536	0	14.4003695846769	17.4352294235103	19.2902332667373	18.206048402619	0	0	0	0	0	0	18.3121655059389	0	14.7904863665551	0	0	0	0	15.7658177125928	0	0	17.8646322398896	0	12.5802267497055	18.142433162725	0	0	0	0
0	0	0.551307418413352	16.1854933750058	0	19.1731249242961	0	0	0	0	0	16.436048402619	0	0	16.1710846282702	0	0	0	13.0021655059389	0	14.3504863665551	0	0	0	0	17.8358177125928	0	15.0830747385699	18.3446322398896	0	12.2002267497055	0	0	0	0	0
0	0	0.551307418413352	7.13549337500583	0	7.87312492429609	8.06237335553597	0	0.500369584676871	0	0	6.13604840261903	0	0	1.32108462827023	0	0	0	4.09216550593894	0	1.63048636655511	0	0	0	0	0	0	6.03307473856995	7.13463223988964	0	2.09022674970552	9.27243316272498	0	0	0	0
0	10.3747863386506	0.551307418413352	0	0	0	3.69237335553597	0	9.41036958467688	0	0	3.02604840261903	0	0	5.52108462827022	0	0	0	0.0321655059389414	0	6.62048636655512	0	0	0	0	0	0	0	9.87463223988964	0	5.22022674970552	9.35243316272497	0	0	0	0
0	12.4447863386506	0.551307418413352	0	0	0	6.45237335553598	0	13.4303695846769	0	10.2202332667373	11.876048402619	0	0	0	0	0	0	0	0	11.0004863665551	0	0	0	0	0	0	0	9.43463223988964	0	10.2402267497055	12.862433162725	0	0	0	0
0	0	0.551307418413352	16.4654933750058	0	18.4731249242961	0	0	17.9603695846769	16.6352294235103	0	15.846048402619	0	0	10.5410846282702	0	0	0	9.71216550593894	0	4.77048636655512	0	0	0	0	0	0	15.0030747385699	17.0846322398896	0	13.2502267497055	20.172433162725	0	0	0	0
0	0	0.551307418413352	0	0	0	7.74237335553597	0	0	7.68522942351031	8.30023326673731	6.78604840261903	0	0	4.34108462827022	0	0	0	2.16216550593894	0	0	0	0	0	0	7.23581771259279	0	6.80307473856995	8.85463223988964	0	4.47022674970552	12.712433162725	0	0	0	0
0	0	0.551307418413352	0	21.6468919286929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.551307418413352	12.0054933750058	0	12.5231249242961	10.962373355536	0	7.40036958467688	9.79522942351031	11.7802332667373	11.966048402619	0	0	7.19108462827023	0	0	0	11.3021655059389	0	9.51048636655512	9.45137027891985	0	0	0	9.34581771259279	0	0	10.3846322398896	6.61190127651416	0	11.162433162725	6.64374016530503	0	0	0
0	0	0.551307418413352	2.31549337500583	0	0	0	0	2.36036958467687	8.51522942351031	7.79023326673731	5.45604840261903	0	0	1.32108462827023	0	0	0	3.87216550593894	0	0	0	0	0	0	0	0	0	4.07463223988964	0.781901276514159	0.140226749705523	4.08243316272498	0	0	0	0
0	4.19478633865056	0.551307418413352	22.8554933750058	0	14.5131249242961	12.922373355536	0	10.1103695846769	15.5552294235103	0	14.996048402619	7.14185268172182	0	12.1210846282702	0	0	0	13.9621655059389	0	12.3204863665551	11.5013702789199	0	0	0	15.4058177125928	10.8941965354011	12.4930747385699	13.8246322398896	0	11.1102267497055	12.112433162725	13.473740165305	0	0	0
0	0	0.551307418413352	22.6754933750058	0	20.5231249242961	16.852373355536	0	14.9903695846769	18.7452294235103	18.3902332667373	18.476048402619	0	0	16.7910846282702	0	0	0	18.7921655059389	0	17.0504863665551	0	14.6622747512651	0	0	19.2558177125928	18.7741965354011	15.9930747385699	17.9146322398896	16.1119012765142	17.5302267497055	19.952433162725	0	0	0	0
0	-8.77603178273012	-8.22472436431677	15.5294615922757	-8.77603178273012	15.237093141566	-4.94365842719415	11.2456295886834	11.7143378019468	12.8591976407802	12.9142014840072	13.2700166198889	-8.77603178273012	-8.77603178273012	12.9050528455401	-8.77603178273012	6.78148737976621	3.98200427876963	12.9061337232088	-8.77603178273012	12.244454583825	10.4453384961897	-8.77603178273012	-8.77603178273012	-8.77603178273012	15.7997859298627	-2.841835247329	11.6970429558398	13.7386004571595	11.185869493784	12.3941949669754	13.9664013799949	11.2877083825749	-8.77603178273012	6.74177066740804	-8.77603178273012
0	0	0.551307418413352	17.6454933750058	16.5568919286929	21.3531249242961	15.832373355536	0	19.3203695846769	19.9952294235103	19.9602332667373	20.806048402619	0	0	18.2210846282702	0	15.0775191624963	0	20.9421655059389	0	19.3504863665551	0	0	0	0	21.7858177125928	18.5441965354011	16.63307473857	21.3846322398896	13.9519012765142	19.8602267497055	19.902433162725	17.393740165305	0	17.5478024501382	0
0	0	0.551307418413352	16.6454933750058	0	17.8531249242961	16.122373355536	0	15.4703695846769	0	0	17.106048402619	0	0	13.1610846282702	0	0	0	15.2721655059389	0	14.6904863665551	13.4913702789199	0	0	0	0	12.4841965354011	0	14.3546322398896	0	12.1202267497055	19.022433162725	0	0	0	0
0	0	0.551307418413352	0	0	18.0731249242961	15.012373355536	14.6116613714135	14.9103695846769	0	0	14.896048402619	0	0	0	0	0	0	0	0	9.56048636655511	0	0	0	0	0	18.4741965354011	15.7930747385699	15.3846322398896	0	13.1502267497055	16.842433162725	0	0	0	0
0	0	0.551307418413352	0	0	11.3831249242961	0	0	8.35036958467687	10.9052294235103	0	8.22604840261903	0	0	5.34108462827022	0	0	0	8.97216550593895	0	5.17048636655511	3.80137027891985	0	0	0	2.85581771259279	0	0	6.66463223988964	0	0.410226749705519	10.922433162725	0	0	0	0
0	0	0.551307418413352	0	0	8.59312492429608	14.922373355536	0	10.0003695846769	11.7852294235103	13.9702332667373	14.406048402619	8.91185268172182	0	10.5210846282702	0	0	0	8.61216550593895	0	9.39048636655511	0	0	0	0	10.6058177125928	0	0	11.2346322398896	0.801901276514162	10.3802267497055	15.472433162725	6.98374016530503	0	0	0
0	20.3647863386506	0.551307418413352	10.5854933750058	0	16.8031249242961	9.06237335553597	0	10.5703695846769	11.8652294235103	8.62023326673731	5.10604840261903	0	0	8.09108462827022	0	0	0	7.07216550593894	0	7.40048636655511	0	0	0	0	0	0	0	4.59463223988964	0	6.43022674970552	11.252433162725	0	0	0	0
0	0	0.551307418413352	0	0	8.28312492429608	11.322373355536	0	7.43036958467687	0	7.50023326673731	11.926048402619	0	0	0	0	8.04751916249633	0	0	0	7.15048636655511	0	0	0	0	3.30581771259279	0	0	10.4446322398896	0	0	11.722433162725	0	0	0	0
0	0	0.551307418413352	5.55549337500582	6.89689192869291	7.14312492429608	8.02237335553598	8.69166137141351	0	5.76522942351031	4.43023326673731	0	0	0	0	0	0	0	7.09216550593894	0	0	0	0	0	0	3.51581771259279	7.56419653540111	3.52307473856995	3.38463223988964	0	0	8.79243316272498	0	0	0	0
0	-1.89603178273012	-1.34472436431676	2.86946159227571	-1.89603178273012	8.31709314156597	3.81634157280586	-1.89603178273012	4.03433780194676	6.84919764078019	-1.89603178273012	7.05001661988891	-1.89603178273012	-1.89603178273012	2.66505284554011	-1.89603178273012	-1.89603178273012	-1.89603178273012	4.43613372320883	-1.89603178273012	4.604454583825	-1.89603178273012	-1.89603178273012	-1.89603178273012	-1.89603178273012	-1.89603178273012	6.798164752671	4.01704295583983	2.68860045715952	-1.89603178273012	0.624194966975402	6.20640137999486	-1.89603178273012	-1.89603178273012	-1.89603178273012	-1.89603178273012
0	0	0.551307418413352	7.95549337500582	10.2768919286929	0	8.36237335553597	0	5.05036958467688	0	0	9.09604840261903	0	0	5.89108462827023	0	0	0	6.59216550593894	0	7.15048636655511	7.05137027891985	0	0	0	0	11.2341965354011	0	7.54463223988964	4.08190127651416	0	13.512433162725	0	0	0	0
