"","K1","K3","Orf70","K4","K5","K7","Orf16","Orf17","Orf18","Orf4","Orf20","Orf21","Orf22","Orf23","Orf24","Orf25","Orf26","Orf27","Orf6","Orf29","Orf30","Orf32","Orf34","Orf36","Orf37","Orf7","Orf39","Orf40","Orf42","Orf43","Orf44","Orf45","Orf46","Orf47","Orf8","Orf48","Orf49","Orf50","Orf52","Orf54","Orf55","Orf56","Orf57","Orf9","vIRF1","vIRF4","vIRF2","Orf58","Orf59","Orf60","Orf61","Orf62","Orf63","Orf10","Orf65","Orf66","Orf67","Orf68","Orf69","LANA","K14","Orf11","K15","K2"
"Orf30",0.272679748441325,0.803454615415208,0.741453307131275,0.705396441173796,0.551167459632844,0.672326031931634,0.724100961693576,0.727592504697186,0.513507088738503,0.450269969317588,0.69961268447625,0.293635122484512,0.653850296904516,0.748457788255534,0.724711983168414,0.832472593968808,0.602109564541711,0.758798328424181,0.700606586722575,0.587906933659199,1,0.689867848679468,0.754118582297648,0.534190972890629,0.618251999979185,0.60926397466274,0.579588969801124,0.494745843615747,0.678272886109329,0.712573370143526,0.758047783451797,0.594121981074209,0.464275186982319,0.66919543044828,0.54989872648174,0.612285973117185,0.494397513900141,0.599703139163048,0.594150995807849,0.346488066573435,0.366460529745741,0.410335372694963,0.574224646154436,0.660670793068747,0.631377568772568,0.683726901769329,0.330581687463535,0.654063569439795,0.542314865046027,0.52681726531073,0.661651121460374,0.681890505241391,0.355409209568087,0.785875703909959,0.610971773363287,0.600806385924599,0.691729607584323,0.106224413954212,0.456703978994155,0.506089570501672,0.633009119357989,0.621581016100827,0.261690519519921,0.64950678009804
"Orf32",0.236812486539431,0.546729451177031,0.586529575424122,0.548665312984425,0.646950395785057,0.674154314449788,0.67263583013012,0.733446912037656,0.215626565577539,0.571202865939507,0.567341391554761,0.577096725988886,0.664481476848927,0.633092836517722,0.715358808361664,0.703260137411638,0.6761334236655,0.670139769122332,0.681196785117353,0.836495607390404,0.689867848679468,1,0.681961926185661,0.294133193889959,0.665818917523769,0.693939324295958,0.720190770959308,0.687495628659361,0.70226725134061,0.632251806108917,0.748819875186945,0.618223039992123,0.470316536215457,0.501430877359622,0.589049467492186,0.528517257889576,0.468713583722461,0.494588567363444,0.492212081108281,0.452943926964221,0.276844833487534,0.38912844054991,0.516577057257265,0.65135156487078,0.592521181391883,0.625280875276436,0.33647565502709,0.63063393389102,0.568965000603374,0.554678172470425,0.697264491057652,0.640523778392403,0.388903743636249,0.739612674814562,0.512389894273235,0.51958555397535,0.670144428019866,0.220427361166741,0.613405367771846,0.609222241351715,0.590284006674239,0.700019436705762,0.371094476653951,0.753951744870326
"Orf34",0.303650257074674,0.688700632269189,0.508266925478828,0.6053073892187,0.511447224087382,0.650769435621129,0.782693455221303,0.83096285471666,0.321190169684251,0.62239938488615,0.707252587856628,0.339138592169616,0.677646785940895,0.814995011606389,0.625922356319413,0.759408060717716,0.60338526764301,0.594751685475329,0.708443685362139,0.578044015855528,0.754118582297648,0.681961926185661,1,0.374064776070208,0.735049113150466,0.801951455198424,0.457790117554782,0.564008880889094,0.758574599316101,0.748532549750505,0.707513432056568,0.640772737621764,0.41228084636966,0.688543917060594,0.711824945596522,0.743105153296138,0.579228649837651,0.664385746543059,0.555152951472685,0.464622062223584,0.423475025959986,0.344759060706426,0.641594444316075,0.687877961422452,0.675518869966856,0.717573528613175,0.275226227138343,0.750084039658971,0.616165370555566,0.551027231638824,0.677492042069093,0.622751593471737,0.372315540879265,0.800205040402456,0.505742495099848,0.609880114209248,0.705871429928142,0.0867342663861387,0.57116414724009,0.620856697202472,0.620434185614462,0.666480763239919,0.333432617468331,0.73504478000415
"Orf36",0.0681665362615348,0.484414519033124,0.543996414165757,0.457844854544394,0.297854706112733,0.361373382971854,0.20525743870852,0.430954375377943,0.00595623126250592,0.045631858571277,0.142938713050932,0.169027824539326,0.134841017812476,0.212737418875273,0.148346407960239,0.271369978170471,0.282341710339117,0.326778224984767,0.313598137003043,0.180628097159195,0.534190972890629,0.294133193889959,0.374064776070208,1,0.422202419222726,0.0724864942894543,0.371005814163389,0.000118047512427717,0.174620618179457,0.247361718054946,0.307894484818967,0.326388084521727,0.03464282366265,0.245284075037976,0.211509522914832,0.226489469829327,0.0371120532274459,0.316698894151805,0.200331357536958,-0.215615234763976,0.0470093141126085,-0.0261147436796513,0.312653281683177,0.273912618797544,0.104376179382057,0.278679770927564,-0.0879041107469253,0.306586085816088,0.184359968241575,0.267518075419315,0.306756108415939,0.159172780634664,-0.104825532258652,0.369479158826862,0.279224187382395,0.183867851612832,0.316811199201374,-0.136452709423608,0.208747798082452,0.240711187346513,0.270803122107855,0.273888055320687,0.169493553339427,0.35835996087301
"Orf37",0.208959805307152,0.719759346756184,0.633014566805436,0.660275583782539,0.513869914377155,0.78134345942779,0.635845611293171,0.728072084837861,0.155197594781301,0.613272622062578,0.538541259396697,0.304363736084007,0.56110835809383,0.652918205048668,0.556818923956207,0.619950557770323,0.473874108211746,0.646342644482164,0.733452999332172,0.582399040214389,0.618251999979185,0.665818917523769,0.735049113150466,0.422202419222726,1,0.629868739799651,0.592943307779589,0.464812596676578,0.678419723121251,0.714098282148725,0.682552502049572,0.817097600146737,0.467195250973771,0.694523124145611,0.685717136111955,0.736570142279243,0.52928467258125,0.680924689885451,0.454172766240218,0.405155498509275,0.490902321784665,0.427557358281308,0.638025399752519,0.681583555418909,0.65201237246175,0.777568845605465,0.331252303609308,0.79037819842047,0.643366768256415,0.692586271418453,0.784248166743518,0.628068517124668,0.445123894276375,0.723881791978995,0.611376414974941,0.662729528259451,0.582734206836834,0.0696649285195241,0.689993497621441,0.673068934762178,0.649990127462875,0.769037469512135,0.420320958839492,0.819349203283345
"Orf7",0.39022907517927,0.478650454484798,0.373838137021345,0.460221075186971,0.534510974697135,0.734144289916265,0.724594919163217,0.685476330926233,0.382911272971398,0.794641503816426,0.730623489505576,0.116862797248943,0.572822421164239,0.847557525492315,0.582983585352441,0.696606207747818,0.556919867413721,0.647567385219236,0.822744545135409,0.592080631681624,0.60926397466274,0.693939324295958,0.801951455198424,0.0724864942894543,0.629868739799651,1,0.438540997807837,0.714522687548096,0.717597889257821,0.780324820135106,0.710836742226339,0.693203302376562,0.532304543319602,0.61918265629283,0.758782703062124,0.764389518581463,0.723505580353314,0.683583254273602,0.545830966623192,0.589006858955216,0.567314049517435,0.521195344573387,0.670556092054937,0.767627075682653,0.661202125417806,0.647137373266329,0.420047382994163,0.757648410455948,0.6044420656948,0.58005901785209,0.693093411141695,0.678359280119673,0.50493078375497,0.816753165829358,0.406335018371705,0.61566014140168,0.666953029051262,0.291242993447891,0.688672080343784,0.709578407799243,0.6907298012744,0.728606362722598,0.46052820932322,0.697034637122732
"Orf39",-0.114151413514523,0.599634291922575,0.681873922485679,0.597954954782371,0.420760599590559,0.596272256814836,0.603107494316839,0.602435020194284,0.0148335881775845,0.420980605756028,0.542347086145234,0.307689134170104,0.493234155296406,0.549717114292091,0.64296311324843,0.593521567925146,0.56617631081237,0.675775351525668,0.536251389450884,0.740472319208192,0.579588969801124,0.720190770959308,0.457790117554782,0.371005814163389,0.592943307779589,0.438540997807837,1,0.472255803437122,0.625240874686311,0.57255179596192,0.620526577873752,0.594602679037364,0.322580042257619,0.432762654481991,0.516971740156363,0.489798173733959,0.36224078665307,0.52644296583747,0.529923717167657,0.321019465412935,0.360871044274985,0.359125644325993,0.436339314624503,0.471554828578505,0.476083867449317,0.571157377497177,0.321193862015041,0.560729854674202,0.444848700553257,0.536492430264684,0.584451024295495,0.560330593704153,0.354366118854741,0.672067110628261,0.53257383612232,0.471446562637985,0.444923790994226,0.122626153460333,0.443291054353935,0.381391826971608,0.439962909233913,0.534203327014748,0.315724761451788,0.602539703703517
"Orf40",0.217493615112875,0.414963603735381,0.316741272030781,0.336553874993135,0.490425566324648,0.568307961088732,0.728162745899591,0.528918245610984,0.214507297316627,0.735180412590217,0.630673371277842,0.242396724291636,0.520383956499365,0.638522657229806,0.655312529056592,0.597781762697759,0.375678599911721,0.592571005877079,0.568407191994021,0.712860691656252,0.494745843615747,0.687495628659361,0.564008880889094,0.000118047512427717,0.464812596676578,0.714522687548096,0.472255803437122,1,0.648731915597473,0.729770789927673,0.799008770049602,0.57782082868639,0.450209033115728,0.391041455190148,0.575628161321429,0.5111047000187,0.555989775723639,0.517700646695616,0.506712833118883,0.627421286250152,0.427310236934556,0.493646936549186,0.520069557761877,0.528518238426779,0.652386331585436,0.52163114756754,0.469801610252984,0.548858049158532,0.473348498644396,0.569134058616837,0.644201172340923,0.608797142407071,0.567894577621871,0.584484077127269,0.474095219038276,0.608862969463506,0.669206460391602,0.493625827896264,0.661089149073233,0.625070383989835,0.704831768365949,0.579851402868739,0.440061572690872,0.58146410187941
"Orf42",0.225274802532865,0.580487200026858,0.475036300978669,0.519271006606304,0.438733407263459,0.639353587313842,0.822672526339674,0.729725562537583,0.249625146200302,0.618059760446454,0.665587959928988,0.189835356185235,0.630357363648068,0.819183219109245,0.679134441157603,0.675637344901513,0.663235311804824,0.638843655761244,0.661966612326227,0.695277658676234,0.678272886109329,0.70226725134061,0.758574599316101,0.174620618179457,0.678419723121251,0.717597889257821,0.625240874686311,0.648731915597473,1,0.808607321424957,0.842022034366981,0.682642699368517,0.631557431612305,0.734580232051076,0.647559291315385,0.732877434196602,0.628874311022966,0.701827253848293,0.713095147689956,0.644139651041819,0.574645039586334,0.578561565567494,0.635934606901872,0.577704323084811,0.828126229566458,0.772990585252283,0.592756663193083,0.701202811006718,0.65183093898342,0.598181396197657,0.807191093662678,0.724883779665074,0.566140580039242,0.768081382396389,0.705607256869532,0.732333322345599,0.662408831530543,0.341040750543503,0.655596430113754,0.672346212227925,0.69496494748983,0.688022386265251,0.524131351666157,0.721181980338816
"Orf43",0.295654898195105,0.617406107181115,0.550558958003166,0.594361605145208,0.391373980508172,0.640357180085242,0.753040205117447,0.680724890546191,0.339188878945278,0.690157061830176,0.740557717477031,0.0732001615097457,0.55534612250606,0.847240191000445,0.661253636570391,0.739287232483317,0.438420852883909,0.748363057646534,0.693726874686773,0.609356345508184,0.712573370143526,0.632251806108917,0.748532549750505,0.247361718054946,0.714098282148725,0.780324820135106,0.57255179596192,0.729770789927673,0.808607321424957,1,0.809731002320503,0.78280374436016,0.584268302394763,0.714208851188871,0.704474728981544,0.761689240408855,0.694869954221545,0.746665686837285,0.661131794361566,0.65155047792557,0.623017120800232,0.633213435955293,0.680280871939092,0.665760987069638,0.795059358889198,0.778598189028065,0.574431647443442,0.722067028230812,0.607696351708207,0.655614063745327,0.806950781809014,0.714700827246452,0.601184129784538,0.787096453263224,0.639157622641628,0.720242530481615,0.680352535422608,0.392258758188402,0.681748754014527,0.605514297924653,0.73416107237728,0.604526560131373,0.487372980266286,0.726505694360777
"Orf44",0.256907893632788,0.662244174580313,0.635283462488765,0.658667778492789,0.526381877788302,0.787346870758451,0.820314538687715,0.698894486874928,0.305247356925559,0.672153066967603,0.716807403407084,0.265104381971437,0.710099914199895,0.756500317977223,0.685759238580028,0.714830295403178,0.706676183382781,0.743146967144107,0.715547074108548,0.685865533493588,0.758047783451797,0.748819875186945,0.707513432056568,0.307894484818967,0.682552502049572,0.710836742226339,0.620526577873752,0.799008770049602,0.842022034366981,0.809731002320503,1,0.729259102355975,0.558168112339698,0.630999981847337,0.632334152278603,0.708032087225127,0.664426702461805,0.658282101889227,0.753900841223565,0.576568017014553,0.59988932022968,0.64927538740434,0.715741111021905,0.601646087126247,0.792885119597533,0.742830895976657,0.636316351200583,0.741321055829223,0.654591033893289,0.701635818414052,0.796295123065214,0.814247916338344,0.592848971401002,0.773733900554853,0.759183625361004,0.783803081886878,0.71960217399948,0.397890515069152,0.720778182770455,0.741746310615185,0.741692632131707,0.694109025586652,0.530556752754631,0.78470729635497
"Orf45",0.177359774413603,0.582207467362715,0.512443048788965,0.562407865656308,0.398164469447409,0.829274453502004,0.66161611503361,0.620071265947189,0.290273273345435,0.769028734003633,0.601268932491516,0.0691303414768807,0.493969468075705,0.691162505495253,0.522714554174125,0.555005370727544,0.44577718619639,0.727146855506267,0.762449590365566,0.586089460793463,0.594121981074209,0.618223039992123,0.640772737621764,0.326388084521727,0.817097600146737,0.693203302376562,0.594602679037364,0.57782082868639,0.682642699368517,0.78280374436016,0.729259102355975,1,0.548694462009178,0.730175612939221,0.720384901367075,0.789112787488631,0.633997435941546,0.740683769996107,0.583689021043217,0.542393998574649,0.679682365921572,0.602682098869744,0.688560438171982,0.700000484975774,0.673160255529485,0.783429874662841,0.431350014963149,0.749934649210594,0.614478782038652,0.700955815214699,0.718226631709544,0.72587020088467,0.587660097876408,0.794639269590871,0.710801674193605,0.71885602740053,0.587447199925368,0.216948902758889,0.754371735566751,0.727772701343693,0.694188581647201,0.658262426235982,0.615272884140595,0.801526604725206
"Orf46",0.340845591294412,0.319635783616626,0.252762921186923,0.288537575845396,0.387241613397775,0.523902535177217,0.404977740554332,0.378485631255191,0.373874020161759,0.37885413193402,0.455193801089418,0.168471511523997,0.340968299411668,0.539564909590201,0.34124568481977,0.394813665592139,0.512578937052825,0.571466571692611,0.631313970922472,0.392074125670672,0.464275186982319,0.470316536215457,0.41228084636966,0.03464282366265,0.467195250973771,0.532304543319602,0.322580042257619,0.450209033115728,0.631557431612305,0.584268302394763,0.558168112339698,0.548694462009178,1,0.612487237011188,0.553821720029425,0.552369340630231,0.507473604894414,0.607322419280821,0.644603853511862,0.366799371957963,0.59328529561861,0.538937531509266,0.421240924252337,0.515503678983698,0.628296559652255,0.639317130573186,0.334308653893576,0.638464147915583,0.686567747567761,0.568027911222307,0.621739510508422,0.671823765437736,0.514685984537862,0.632361294031562,0.540885592880767,0.563949944510657,0.513362526611778,0.357398468875858,0.63590532123958,0.562326656798593,0.460215728388558,0.584304049912442,0.539020057359241,0.601832726913431
"Orf47",0.353685636943895,0.66237075571613,0.542921404144324,0.638398804863584,0.306459720040045,0.628413820298726,0.638682237280309,0.569080714476502,0.42626910560633,0.576840223818087,0.659355866288828,0.0856488587016201,0.603813370818757,0.77302132546262,0.474031161044299,0.666266822073004,0.434548044832845,0.676782294464872,0.743031526179342,0.527063590108031,0.66919543044828,0.501430877359622,0.688543917060594,0.245284075037976,0.694523124145611,0.61918265629283,0.432762654481991,0.391041455190148,0.734580232051076,0.714208851188871,0.630999981847337,0.730175612939221,0.612487237011188,1,0.714579837569591,0.805454409705398,0.768664510990485,0.694507136072559,0.665678266774944,0.574723795588228,0.636553455565769,0.565116780893484,0.587288882642752,0.75746641528522,0.718693703535438,0.891155215978403,0.417283152183282,0.746880550142457,0.771070640879765,0.641418790354964,0.773298463043389,0.750259093450931,0.595249509196124,0.758616819118974,0.678488899922329,0.785446509557469,0.67812449603043,0.1617653788213,0.62998326062589,0.651333639203045,0.624887922415673,0.633734503799575,0.515086759467176,0.668052867070147
"Orf8",0.392148217362058,0.532800340145568,0.465480179121889,0.59410752348222,0.556600597618623,0.697876553232183,0.662212383285821,0.599122435450484,0.308623247855715,0.801352692145906,0.697714738659678,0.0638627786930332,0.573422496063523,0.744315291334012,0.399163458809008,0.605529277248632,0.52099666804273,0.768082762631359,0.811639019684911,0.617864744422549,0.54989872648174,0.589049467492186,0.711824945596522,0.211509522914832,0.685717136111955,0.758782703062124,0.516971740156363,0.575628161321429,0.647559291315385,0.704474728981544,0.632334152278603,0.720384901367075,0.553821720029425,0.714579837569591,1,0.774393431556163,0.695296335278336,0.693190499294398,0.588354191971544,0.545025501542205,0.510938623402507,0.441407062747211,0.616934967474602,0.866631831803637,0.669108328210637,0.823973776585473,0.296888168361509,0.801000871525691,0.758887036928646,0.673290348864468,0.764703135977942,0.721482956068526,0.560846185926939,0.844904151074885,0.530435449890907,0.710908342768793,0.713686560888834,0.203247067930927,0.687052545648666,0.654559743826421,0.684893243861638,0.744590922240972,0.414001150270213,0.835349150758839
"Orf48",0.254950877989457,0.615624891910207,0.513269374927484,0.587230213329848,0.318989337541765,0.736787215623344,0.643006569634531,0.57741493776535,0.327367394098335,0.653908275344093,0.651966748694587,-0.0561223960484718,0.59381893396629,0.739895336787248,0.471919374053083,0.63839418138391,0.550541074058935,0.640561267942687,0.788976253009681,0.471848947849638,0.612285973117185,0.528517257889576,0.743105153296138,0.226489469829327,0.736570142279243,0.764389518581463,0.489798173733959,0.5111047000187,0.732877434196602,0.761689240408855,0.708032087225127,0.789112787488631,0.552369340630231,0.805454409705398,0.774393431556163,1,0.861240335200686,0.841308624330162,0.782582993053349,0.677098640516706,0.799818376936335,0.733712776674861,0.828438758458965,0.703799621751363,0.796800566346663,0.839765973767656,0.496734873515164,0.840278648629984,0.769560959456812,0.755747266961586,0.807995956236579,0.818228454522551,0.728242616742165,0.797698415762014,0.627761738018819,0.839681395764438,0.711892245441278,0.410277340990468,0.810082747890311,0.752669362491948,0.664078385795852,0.669282194333587,0.70447952672141,0.733401192381914
"Orf49",0.402292607349625,0.537001159278161,0.468428185720768,0.579166201944089,0.29914763022774,0.622458934944913,0.518366109642416,0.419607925305881,0.458651648760552,0.670599387821167,0.685408351001952,-0.00828200972858234,0.617389533374437,0.725735802655737,0.411771664517921,0.626403352802733,0.478085509066733,0.667503059994359,0.719135131248423,0.404892611263071,0.494397513900141,0.468713583722461,0.579228649837651,0.0371120532274459,0.52928467258125,0.723505580353314,0.36224078665307,0.555989775723639,0.628874311022966,0.694869954221545,0.664426702461805,0.633997435941546,0.507473604894414,0.768664510990485,0.695296335278336,0.861240335200686,1,0.604819655799269,0.785237998546439,0.691071643133552,0.723428169949002,0.702243932726996,0.70381599209451,0.690668800928897,0.693037081570435,0.736113594302131,0.612284733169705,0.726146207640903,0.732566213065243,0.63934405450387,0.709643165526123,0.764716440989507,0.728051158875868,0.692734045575229,0.490198022552754,0.784426692358321,0.616118992092952,0.468600857416561,0.685342316801204,0.683301694477289,0.638638043253387,0.627723991188918,0.60765476901849,0.581786981145473
"Orf50",0.140745666733009,0.579660507769392,0.448432791663984,0.495958293360532,0.363521594820592,0.653427225801548,0.657340949168011,0.584353105059044,0.195947461305988,0.565646375035369,0.574891615800561,-0.0771656898914377,0.456217169533176,0.67502336446517,0.478883526358786,0.577782172738275,0.456636879853443,0.537166765474357,0.74518102207366,0.485159859554272,0.599703139163048,0.494588567363444,0.664385746543059,0.316698894151805,0.680924689885451,0.683583254273602,0.52644296583747,0.517700646695616,0.701827253848293,0.746665686837285,0.658282101889227,0.740683769996107,0.607322419280821,0.694507136072559,0.693190499294398,0.841308624330162,0.604819655799269,1,0.644693370366423,0.594003761517529,0.780780529656208,0.688113414604398,0.752204396241301,0.5850561946525,0.808573421049615,0.78300139929596,0.373788654937836,0.756351700562885,0.687297397198932,0.717277036432631,0.799306400448211,0.77367300292214,0.650202105089421,0.734696910247548,0.656006483318398,0.756794284408788,0.749387047755715,0.396344448760036,0.792970366040755,0.700059188817036,0.61557416326853,0.575108885073347,0.660736920845419,0.649019799339724
"Orf52",0.156002692086051,0.521963582163828,0.5292677642534,0.538652668355817,0.26967955454836,0.560493880051331,0.535286884938491,0.41131575844895,0.352193704420006,0.466134639692628,0.585681143019486,0.10980577968929,0.614604831634585,0.60132784647923,0.433864322062287,0.567337410807301,0.655858002155929,0.616987483489284,0.588512847873455,0.411659178667772,0.594150995807849,0.492212081108281,0.555152951472685,0.200331357536958,0.454172766240218,0.545830966623192,0.529923717167657,0.506712833118883,0.713095147689956,0.661131794361566,0.753900841223565,0.583689021043217,0.644603853511862,0.665678266774944,0.588354191971544,0.782582993053349,0.785237998546439,0.644693370366423,1,0.572889740576856,0.757820483074096,0.748413040371876,0.700136117152161,0.497711214043811,0.70190659102081,0.71498709654263,0.586973524686166,0.701518616548837,0.702319485111096,0.653566474439889,0.679691176998083,0.814266295304928,0.690993383688376,0.68937020435124,0.629554068684572,0.750417391627202,0.593000489989191,0.545921907837275,0.692556784500043,0.646883068115076,0.504636774905061,0.49753270488516,0.670949482239584,0.650294510370972
"Orf54",0.162717021215022,0.318915423598827,0.163141090586145,0.254637331213493,0.206842663572867,0.32708574774864,0.604514733847849,0.33034836061403,0.266156654348403,0.591452534165241,0.458180162683184,-0.0636239056087442,0.506448894368487,0.57239333751458,0.448824094414679,0.429703136691424,0.27026696091532,0.36450116559413,0.418925454297359,0.496328886654327,0.346488066573435,0.452943926964221,0.464622062223584,-0.215615234763976,0.405155498509275,0.589006858955216,0.321019465412935,0.627421286250152,0.644139651041819,0.65155047792557,0.576568017014553,0.542393998574649,0.366799371957963,0.574723795588228,0.545025501542205,0.677098640516706,0.691071643133552,0.594003761517529,0.572889740576856,1,0.633340215174476,0.765238706176185,0.64034326546092,0.454733198288865,0.771797691384173,0.622471480588281,0.627340407101761,0.461184187645871,0.49426785155889,0.601914643663258,0.677926680020763,0.719074890445472,0.734142686145374,0.415240819380242,0.490922359799893,0.651791611220259,0.574688826172964,0.663070817164023,0.639086657997663,0.53000813948658,0.559365703312619,0.381623361218674,0.568391188135373,0.469588889080414
"Orf55",0.0953568836031626,0.368164310766298,0.256494181656144,0.322988470107981,0.142717551295394,0.56545968044257,0.413182392811781,0.271187085366555,0.279775422242215,0.474226701477613,0.441901877662503,-0.157788746352472,0.319124999648348,0.523645079805816,0.244729487506796,0.335047500931987,0.413300175872042,0.436629769120459,0.554903719942301,0.232682987310826,0.366460529745741,0.276844833487534,0.423475025959986,0.0470093141126085,0.490902321784665,0.567314049517435,0.360871044274985,0.427310236934556,0.574645039586334,0.623017120800232,0.59988932022968,0.679682365921572,0.59328529561861,0.636553455565769,0.510938623402507,0.799818376936335,0.723428169949002,0.780780529656208,0.757820483074096,0.633340215174476,1,0.796716166318378,0.806113829905542,0.392493227260736,0.723676378647432,0.65428108535489,0.607391091845716,0.68511210001098,0.619172874000034,0.722068098041459,0.641957656824935,0.77023417832982,0.755137380748617,0.537046435226526,0.570573102729477,0.729093922133674,0.494484246445519,0.551133497764494,0.754817383576807,0.718659912027809,0.508047207634934,0.438944607648155,0.774017792055112,0.52643966852595
"Orf56",0.152792720106938,0.358173105983625,0.367470204397698,0.384841398553388,0.117478283193571,0.500487813303336,0.501991548861035,0.262417500327377,0.324947702032854,0.470208067180991,0.41435225773957,-0.142940232147056,0.495473256905211,0.509296899553052,0.334986342545512,0.378316526453925,0.38318507350437,0.403763188464279,0.489806884156346,0.337916948486603,0.410335372694963,0.38912844054991,0.344759060706426,-0.0261147436796513,0.427557358281308,0.521195344573387,0.359125644325993,0.493646936549186,0.578561565567494,0.633213435955293,0.64927538740434,0.602682098869744,0.538937531509266,0.565116780893484,0.441407062747211,0.733712776674861,0.702243932726996,0.688113414604398,0.748413040371876,0.765238706176185,0.796716166318378,1,0.65778133095613,0.380196996089754,0.73508205733863,0.603785994921249,0.717963166484817,0.520001734674265,0.537860984287135,0.580632030402318,0.669217923695622,0.784633413047399,0.746301311918883,0.474739291900996,0.567549219149674,0.664334491491212,0.512964401088387,0.725553469671291,0.757671928943604,0.623394842652096,0.494488107270718,0.351308264734368,0.776482188837918,0.496696916995605
"Orf57",0.222146810404729,0.502150852421419,0.41525539871376,0.439372900356476,0.367963013785639,0.667912139649313,0.522137414263084,0.504248942081314,0.276049285755836,0.545876001083803,0.487020652370839,0.0260098085590135,0.435426723244368,0.565226359419981,0.420187223639371,0.51132411939531,0.523169572026607,0.532029324995601,0.601376206813622,0.396035794985021,0.574224646154436,0.516577057257265,0.641594444316075,0.312653281683177,0.638025399752519,0.670556092054937,0.436339314624503,0.520069557761877,0.635934606901872,0.680280871939092,0.715741111021905,0.688560438171982,0.421240924252337,0.587288882642752,0.616934967474602,0.828438758458965,0.70381599209451,0.752204396241301,0.700136117152161,0.64034326546092,0.806113829905542,0.65778133095613,1,0.526157761592627,0.784025178985679,0.695620243360226,0.55036201685787,0.765969899767537,0.644463727213634,0.788880651330924,0.742069220169347,0.763593005478101,0.677667966203383,0.623534297710609,0.547754150301022,0.768226536721345,0.665537801122485,0.500085924756893,0.763810093441212,0.79324791780581,0.694169370693277,0.585123658708905,0.683582760345266,0.669655591452018
"Orf9",0.4650830097069,0.623704368816148,0.572524696182549,0.643351301136758,0.610369273606713,0.740622788071573,0.645989255843515,0.653290206388848,0.388723736179814,0.739120137926886,0.712856114059112,0.139873405830798,0.613563020566518,0.767250977765846,0.478983026371123,0.674478429387456,0.462991362053302,0.812863676919804,0.89234357567682,0.657422451317642,0.660670793068747,0.65135156487078,0.687877961422452,0.273912618797544,0.681583555418909,0.767627075682653,0.471554828578505,0.528518238426779,0.577704323084811,0.665760987069638,0.601646087126247,0.700000484975774,0.515503678983698,0.75746641528522,0.866631831803637,0.703799621751363,0.690668800928897,0.5850561946525,0.497711214043811,0.454733198288865,0.392493227260736,0.380196996089754,0.526157761592627,1,0.556469020554171,0.804671948647854,0.210277765441165,0.807980801987605,0.777239926010599,0.646421307016442,0.73174358902104,0.666423563752999,0.443845492596559,0.82922092240557,0.487804431241444,0.671048716512566,0.711338155141234,0.0846079536024819,0.607020235283897,0.584773273633335,0.65394096273272,0.736466876370672,0.294842655885641,0.728501675341384
"vIRF1",0.258286303400019,0.569519718939183,0.43580469569011,0.530764024602942,0.325866010344322,0.602617397728735,0.718080243553336,0.566164196621031,0.308101093897726,0.553847415123029,0.619425010280734,0.0964178122407417,0.626387364922159,0.709426949942621,0.555852047123233,0.622071089916136,0.540931552043832,0.611142881868057,0.619210342227525,0.572210619849299,0.631377568772568,0.592521181391883,0.675518869966856,0.104376179382057,0.65201237246175,0.661202125417806,0.476083867449317,0.652386331585436,0.828126229566458,0.795059358889198,0.792885119597533,0.673160255529485,0.628296559652255,0.718693703535438,0.669108328210637,0.796800566346663,0.693037081570435,0.808573421049615,0.70190659102081,0.771797691384173,0.723676378647432,0.73508205733863,0.784025178985679,0.556469020554171,1,0.849784250293965,0.678075791497591,0.732263069463353,0.755659897964709,0.756543391566692,0.863623705925749,0.843580193253901,0.748823885803324,0.657585484822167,0.746258972549608,0.860983688462586,0.786804145930105,0.535186413790922,0.749192716323478,0.703498416969038,0.74247553019284,0.648012859032698,0.608272442279053,0.680161390984884
"vIRF4",0.240761869571077,0.696328411432921,0.616241538529935,0.712995229674964,0.406234676437233,0.696932456335146,0.700577161026212,0.616203895775586,0.302763044588829,0.610846543347478,0.691408876133125,0.139492496135459,0.703733733646965,0.740828876974592,0.52397267450372,0.696875225880626,0.546373250361485,0.762968886186277,0.78316520787941,0.64647953685543,0.683726901769329,0.625280875276436,0.717573528613175,0.278679770927564,0.777568845605465,0.647137373266329,0.571157377497177,0.52163114756754,0.772990585252283,0.778598189028065,0.742830895976657,0.783429874662841,0.639317130573186,0.891155215978403,0.823973776585473,0.839765973767656,0.736113594302131,0.78300139929596,0.71498709654263,0.622471480588281,0.65428108535489,0.603785994921249,0.695620243360226,0.804671948647854,0.849784250293965,1,0.45675337740839,0.848341501815458,0.89113090768486,0.799381244297701,0.890563041507251,0.852578382756289,0.694710142415316,0.799401532920617,0.791907602448183,0.89975976115913,0.81124093756329,0.266614510530247,0.723720613406634,0.660067304435341,0.678459833177917,0.693861501337711,0.508651638292384,0.804062920246025
