"","K1","K3","Orf70","K4","K5","K7","Orf16","Orf17","Orf18","Orf4","Orf20","Orf21","Orf22","Orf23","Orf24","Orf25","Orf26","Orf27","Orf6","Orf29","Orf30","Orf32","Orf34","Orf36","Orf37","Orf7","Orf39","Orf40","Orf42","Orf43","Orf44","Orf45","Orf46","Orf47","Orf8","Orf48","Orf49","Orf50","Orf52","Orf54","Orf55","Orf56","Orf57","Orf9","vIRF1","vIRF4","vIRF2","Orf58","Orf59","Orf60","Orf61","Orf62","Orf63","Orf10","Orf65","Orf66","Orf67","Orf68","Orf69","LANA","K14","Orf11","K15","K2"
"Orf20",0.299156318581888,0.69356993358545,0.568426846638924,0.758286440172951,0.544488709361078,0.703849418806761,0.812235798207606,0.735228886902696,0.540440253308168,0.702875359907351,1,0.0819978983338806,0.683601455659074,0.857396452161519,0.728085639112552,0.85164228422295,0.511949254284697,0.786206814675469,0.770181776634813,0.62800490498367,0.706025676729905,0.577010106831282,0.713916133787368,0.151322660331367,0.551537779486213,0.737305849578322,0.549350073940297,0.628077349017081,0.627400644597501,0.715332445641396,0.704811811560797,0.579190389740987,0.389681316014059,0.63626970285091,0.705415931361423,0.631790745591997,0.660300065742961,0.517178708557173,0.524197429781976,0.410115805857744,0.36701225595192,0.354530333461178,0.432917202996743,0.720000657004181,0.556245220727764,0.650589476858202,0.372091753708858,0.689394464981875,0.59439481650973,0.522040731146849,0.550209755582625,0.677530711014791,0.362414270395776,0.802788966650956,0.487643645933716,0.574051871940627,0.614520337578055,0.0286682862688154,0.430419054332891,0.458702800787514,0.561685369146246,0.633387544814034,0.110843147293812,0.57917288065576
"Orf21",0.0672523982959199,0.284953871823193,0.291880473089843,0.192417684041911,0.350514739976882,0.132755677412056,0.119965747972222,0.306694038494286,0.035981745088041,0.0279571496309503,0.0819978983338806,1,0.38707046502471,0.0840336134594645,0.344916364120047,0.268239833085955,0.377063211493327,0.194880993153382,0.100004547852875,0.346108728163004,0.271402508203535,0.548442965066332,0.31428782921438,0.159246351341277,0.270950573470208,0.0925439041230864,0.290873135279466,0.237086853650288,0.204523262318583,0.0835303767732567,0.266443483843738,0.0789453247644325,0.193728319328565,0.0953635019222493,0.0397531444532074,-0.0465475976700661,0.00337596371857075,-0.0464215093585254,0.134869644075564,-0.035982494496874,-0.110836703490819,-0.104710821705122,0.0530026892687095,0.115303206621908,0.122079222738814,0.15588984802252,-0.0147995854993052,0.216435877547932,0.213654348471089,0.118097868690476,0.184845890359334,0.14140749025124,0.0400956242225734,0.156991721513661,0.160454143079683,0.0862736612868085,0.18488084278159,-0.101073602017875,0.0555415928124171,0.150198204273745,0.0470530168935634,0.26194984437512,-0.0673373443942692,0.281324334511409
"Orf22",0.0641326102874193,0.678437735543762,0.595102816356218,0.722958749868804,0.408554185470764,0.550317355532818,0.702164215949747,0.53763158689309,0.405785403628638,0.515808484067212,0.683601455659074,0.38707046502471,1,0.663611647316381,0.612581302125273,0.753184882425644,0.605384432756578,0.602855848544014,0.602956487351177,0.533592102558184,0.636689012996436,0.646035675645627,0.658404203661401,0.129973581608854,0.534701650988117,0.550708841155756,0.482615614777326,0.517330891260767,0.630936372295298,0.557596389347101,0.710204632010456,0.496539695818531,0.343502799968371,0.605733269788814,0.549896474420389,0.595649879586154,0.619242385059548,0.456673877463821,0.60907159533449,0.506514183391218,0.321171834474338,0.492373297308209,0.436551102508408,0.591041968698383,0.620366733780423,0.702841321044991,0.433354353256764,0.611404743748143,0.615953313748674,0.477298548303507,0.609302523416109,0.728121201591189,0.433087859496072,0.621637871571215,0.590170683231665,0.632756164752831,0.610577817800725,0.21280355567429,0.460646331819089,0.455183723100644,0.420834674410384,0.524992066623688,0.231173512552237,0.598025659932142
"Orf23",0.383215112351509,0.686896386533049,0.520036239880969,0.654286877855791,0.50797036794387,0.721743050234902,0.853548894926537,0.763555467438099,0.541254315800392,0.725015715603725,0.857396452161519,0.0840336134594645,0.663611647316381,1,0.648481106629875,0.779249882654574,0.578762248458149,0.780612995423024,0.80919296023947,0.614966395088657,0.753262850545806,0.640412764797158,0.818592822966696,0.219664131245671,0.660547004049434,0.85010447705927,0.556151694695805,0.636628502498788,0.781073362086874,0.823242662512463,0.745851087532642,0.670251854155124,0.474433443887818,0.750907000524704,0.749453783922754,0.720929313652995,0.70267077637717,0.617768320570811,0.543614953917525,0.524314593712333,0.448792488715082,0.449442685287863,0.512251932601861,0.77189276516886,0.647049971881065,0.70237522278476,0.480226753009657,0.727051335232413,0.601142904922387,0.54926586953567,0.686003207386635,0.678739657832958,0.396950766859965,0.851560823305265,0.501222734700022,0.588186603047336,0.638115747040856,0.114355027861569,0.519021760656636,0.560616316464561,0.652620429500921,0.712018461483476,0.274579220661742,0.644570761263379
"Orf24",0.0825111176061378,0.706120847770941,0.580733538026217,0.54531049035406,0.523592670532827,0.547456261573981,0.770483276227333,0.719484034313689,0.30659206530243,0.509923406562762,0.728085639112552,0.344916364120047,0.612581302125273,0.648481106629875,1,0.855331727333438,0.405775891601927,0.591021317373624,0.535479584261202,0.750085285671512,0.729115640920226,0.719993266497812,0.63229705681308,0.155203659877794,0.565247821167661,0.590639112027622,0.647555091833487,0.654061223803045,0.64769008659791,0.642482066878718,0.677512509573312,0.506371834799353,0.291134971791171,0.458104770931228,0.411555470137073,0.458207578092357,0.395318733463345,0.433614018097134,0.387623764156154,0.409057879555819,0.19243065939491,0.288052512811022,0.37713384934171,0.489069065227735,0.504658644806121,0.493908904712002,0.332065801070614,0.471822243038449,0.370546060998067,0.398305767245845,0.524030152373979,0.56733977533403,0.331408060460908,0.6185624412708,0.485964202111043,0.456505577118653,0.560449877731212,0.0767681199268746,0.346609659949053,0.356531600705867,0.4806276901385,0.511891614626019,0.0982111817485216,0.477589550838459
"Orf25",0.227578325151164,0.799797142350134,0.735771077902909,0.771138050117628,0.543818379083125,0.635423650828715,0.752473980330665,0.738696252475697,0.448008983527589,0.568506722783083,0.85164228422295,0.268239833085955,0.753184882425644,0.779249882654574,0.855331727333438,1,0.478852900825085,0.738282931380567,0.723709977494813,0.687718637897205,0.835589320005668,0.709053768670107,0.764103316084966,0.27758926208341,0.628426284717424,0.702926707620387,0.599262671651142,0.596331691709997,0.640892041490512,0.716994282874234,0.704730728287595,0.536071926523716,0.337429590461273,0.645778768600858,0.614316355469006,0.620843530498264,0.604944885963389,0.524623870332407,0.511444494589718,0.386719537461008,0.272294238571776,0.324987423264033,0.460791509175634,0.681353599654798,0.563711963493047,0.659753473869295,0.323459397379424,0.647143591106245,0.566930758227597,0.490891456308519,0.623806890692951,0.65675266514046,0.373562623879189,0.785405170257361,0.478919364429561,0.562772956433422,0.696809626252293,0.0522887133830875,0.441717820103452,0.469439684668641,0.572600382817773,0.638477109640665,0.131909322383213,0.615387630894211
"Orf26",0.239524064867899,0.483123920302457,0.492548793558238,0.55459363708537,0.513422112110314,0.654148877151353,0.528191491622478,0.588298159349284,0.253940699843618,0.390888288395836,0.511949254284697,0.377063211493327,0.605384432756578,0.578762248458149,0.405775891601927,0.478852900825085,1,0.616093674159889,0.624026118665599,0.431704533101228,0.610894781419235,0.683634585165017,0.612782344784411,0.289037585844199,0.489712987342259,0.568930811380093,0.572912401320169,0.375791053798573,0.623803408433032,0.416975515019606,0.694112124816873,0.425192963017212,0.442241248133578,0.413998474321407,0.534454636699498,0.530937112370341,0.455334817251204,0.402044648027229,0.589634352380131,0.227443727445451,0.338286130100128,0.323198093040293,0.466035419300979,0.477535419649423,0.479417952869805,0.50781998386355,0.37598263785664,0.614424942591854,0.557911333395647,0.493314383905064,0.496134135243743,0.626169003045281,0.23909846295963,0.716505043732878,0.500967819637038,0.451173970634403,0.469401655853513,0.0936388238101092,0.394209384530293,0.480289840825801,0.324550915080033,0.619339245914661,0.262337340744731,0.680134279661352
"Orf27",0.385546309324253,0.709184593459211,0.705042743647326,0.755506741794681,0.589722985531577,0.796389023655006,0.637171600364622,0.651817766395585,0.4730667636798,0.682702537592007,0.786206814675469,0.194880993153382,0.602855848544014,0.780612995423024,0.591021317373624,0.738282931380567,0.616093674159889,1,0.816868938178128,0.643303000659464,0.764603547119626,0.678695848173661,0.605588797862901,0.33320292114158,0.658544982037804,0.658623829890111,0.680611190312064,0.588773253654776,0.59477054630455,0.717603703099619,0.727160030154044,0.698008179004376,0.490468548819292,0.648418870344993,0.775535354336529,0.616016149246982,0.637498068555206,0.472805146181809,0.545440935506763,0.312736654745679,0.3523067482358,0.336012065651347,0.468041785111226,0.818644762493283,0.539583438563707,0.713224286497278,0.393851375898353,0.754875240280755,0.668847870140425,0.63435135217772,0.642398996223203,0.670380666918229,0.383418222788967,0.873293482958857,0.544456556702881,0.601758729641987,0.593243743803457,0.0490739340004257,0.476096601302978,0.501762362899443,0.636556656347912,0.757116185570199,0.203604624020636,0.745992337792239
"Orf6",0.419037976560262,0.66953348752243,0.606810987907803,0.691113260926485,0.665790594127117,0.872010723776619,0.68703773717451,0.733000233510715,0.402843743293213,0.740226162254835,0.770181776634813,0.100004547852875,0.602956487351177,0.80919296023947,0.535479584261202,0.723709977494813,0.624026118665599,0.816868938178128,1,0.622410670918885,0.706172405059494,0.687324264814754,0.714091099671867,0.319296867617425,0.73821942098135,0.825688672067294,0.542761019727494,0.56730290013997,0.627940327878226,0.672366506137239,0.70565800197567,0.74121860509775,0.562709965838291,0.721898493682054,0.81465815752226,0.770000189452149,0.696767523671526,0.686329229426835,0.532344325701613,0.376783995326897,0.479354101705473,0.431910265681662,0.548033904679738,0.893592764075614,0.561556858709445,0.744600435164705,0.252546869203979,0.863801470955934,0.766995480965838,0.691924374690526,0.717823056599275,0.727521695093616,0.413402453970615,0.912050022561315,0.517197726748394,0.638046741673997,0.70291374676023,0.0782965990166068,0.682710742553727,0.687526996840854,0.624653264372162,0.814842751509162,0.355806824708378,0.761396059350432
"Orf29",0.212605781150441,0.559999986740528,0.582239424477356,0.525223986867143,0.595181563115385,0.590046072330805,0.766558937592138,0.722870204019355,0.0776511787169348,0.59918017210988,0.62800490498367,0.346108728163004,0.533592102558184,0.614966395088657,0.750085285671512,0.687718637897205,0.431704533101228,0.643303000659464,0.622410670918885,1,0.597001188844655,0.84027837071298,0.588036891212584,0.18873387879613,0.594580488363446,0.603083965391973,0.744164358310464,0.708966858081215,0.655107950892303,0.585194974352402,0.673558895344688,0.56334404002908,0.328139506864546,0.505087389343384,0.628409742800366,0.453391453265952,0.383349501423087,0.429444456306863,0.356003701443873,0.445469408238107,0.169264610022261,0.280176682094281,0.344035631175237,0.66650758648828,0.509368376771771,0.605446099803791,0.286218764599548,0.554494329898581,0.562755104316756,0.545096892608527,0.669262099511443,0.576655307966968,0.372410678342341,0.664421128589001,0.491973849634969,0.483360865124472,0.682173000509073,0.107166177939239,0.528577039827397,0.481888013131008,0.581815250072371,0.618784163654079,0.222315552539992,0.649969111547599
"Orf30",0.280464060657564,0.807681773039846,0.744046174696432,0.710400367476324,0.563646119139872,0.680302994767865,0.728869979253573,0.733660528682109,0.522609609631989,0.465116319489785,0.706025676729905,0.271402508203535,0.636689012996436,0.753262850545806,0.729115640920226,0.835589320005668,0.610894781419235,0.764603547119626,0.706172405059494,0.597001188844655,1,0.696825630381672,0.759736726461171,0.537429591357901,0.628711891316247,0.619370546295074,0.585986830901541,0.493634869904552,0.639619915909298,0.687637625147799,0.745500622280624,0.572027674745861,0.398049178887024,0.645834254142479,0.561998318926459,0.592537450553688,0.472143118887881,0.54078668796947,0.532078973021366,0.302139693008527,0.296093166927074,0.350481788760188,0.516462575583488,0.669298368661483,0.567454835226868,0.642913584942342,0.323754771713882,0.642924049288416,0.527419516784175,0.524204186223493,0.634586764102763,0.662539764725383,0.301239161040311,0.791028549273006,0.560920851425652,0.542216453328733,0.693075760583014,0.0589062761199271,0.423705870074225,0.4884828759034,0.589895639074318,0.630726191010831,0.19160993770804,0.65889822401251
"Orf32",0.245401836738824,0.556939744394445,0.591529348201976,0.556778441414407,0.657168405423127,0.683193450270969,0.678501459035885,0.739686459753203,0.231085902113301,0.583316403477305,0.577010106831282,0.548442965066332,0.646035675645627,0.640412764797158,0.719993266497812,0.709053768670107,0.683634585165017,0.678695848173661,0.687324264814754,0.84027837071298,0.696825630381672,1,0.689638651927414,0.300733717439263,0.675507423859886,0.70227151329456,0.724236745183635,0.683691908720962,0.661192078257985,0.60718485254237,0.735368135147105,0.594459831459841,0.401246675250118,0.479382046118891,0.60074896171347,0.508799682774488,0.445651068164085,0.437613559284232,0.432170154960202,0.40282358841147,0.209583879555375,0.327950936162582,0.45884711555083,0.660841923931508,0.527843496911099,0.58404828602771,0.329065281247592,0.618885855487913,0.552727764628432,0.551313942470186,0.668077249248129,0.620528197309206,0.33096389550333,0.746764305235953,0.463500500588948,0.461946940147664,0.671572408304574,0.164916854901392,0.575097567581973,0.589044767410806,0.546410878295284,0.70766939170095,0.290192896780357,0.760663839998698
"Orf34",0.311355909205512,0.695851871966016,0.514600479991931,0.612434020773847,0.526560041960773,0.661468107893808,0.786430208422492,0.835005047923354,0.334817406831659,0.633331078995825,0.713916133787368,0.31428782921438,0.658404203661401,0.818592822966696,0.63229705681308,0.764103316084966,0.612782344784411,0.605588797862901,0.714091099671867,0.588036891212584,0.759736726461171,0.689638651927414,1,0.379564150189494,0.742742135799627,0.807391997938668,0.466670640616456,0.561511585851986,0.715127149872838,0.720773879051399,0.694054778787897,0.61594637562315,0.345018914594419,0.662768028954552,0.720098132432463,0.719491466459234,0.553617846327261,0.599239851537057,0.491130720033141,0.41300698646943,0.345348220289886,0.284575832388208,0.577546637799333,0.69660937754913,0.605897796034753,0.672977140419847,0.268317109310585,0.736345825079649,0.598731706214264,0.547468036845332,0.647863104085537,0.602390585749875,0.313970070431333,0.805743853586893,0.456023970676956,0.547370376939927,0.706641476780849,0.0372051072940875,0.532962327063419,0.599879419864783,0.574709961669408,0.675233844204667,0.253844868815545,0.74272782612897
"Orf36",0.0733447677585213,0.488311521377175,0.546878061325941,0.461874856056329,0.305230724479871,0.366399103455808,0.211853389640607,0.435591896129201,0.0149648547526596,0.0580525930742092,0.151322660331367,0.159246351341277,0.129973581608854,0.219664131245671,0.155203659877794,0.27758926208341,0.289037585844199,0.33320292114158,0.319296867617425,0.18873387879613,0.537429591357901,0.300733717439263,0.379564150189494,1,0.42653554706305,0.0840560240828517,0.375588805708995,0.00225644739702985,0.160965810421696,0.238878407184934,0.305049382831117,0.317860730834867,0.0129382548148828,0.237222644816515,0.220596981005666,0.219804248221198,0.0298609095025556,0.28980479886763,0.175731659613974,-0.225296944685819,0.0217444822852882,-0.0442845744567012,0.285960982597692,0.281490490178548,0.0830017157783405,0.262560911606391,-0.0891961621272263,0.303862976345762,0.179670022752934,0.2683249346648,0.296467377015192,0.15342239474861,-0.119301094858262,0.375211079876434,0.257900796010423,0.161317779937535,0.320291100546714,-0.150544033009313,0.194843660561149,0.234275753301444,0.253186894822418,0.281141498866738,0.13394688710828,0.364302601463511
"Orf37",0.220266691043695,0.726916111080065,0.636011602421635,0.666242478830787,0.534771831774862,0.792298330272378,0.642773895196069,0.735527783046421,0.177590188462484,0.6285903160871,0.551537779486213,0.270950573470208,0.534701650988117,0.660547004049434,0.565247821167661,0.628426284717424,0.489712987342259,0.658544982037804,0.73821942098135,0.594580488363446,0.628711891316247,0.675507423859886,0.742742135799627,0.42653554706305,1,0.644029486362975,0.599323576440087,0.460580504388418,0.621900727256485,0.67473629809819,0.6611249097005,0.77641806977145,0.377246001748141,0.65688408757533,0.698358860485924,0.701611499903323,0.494005170078736,0.595723381535968,0.376833924790863,0.340056951994987,0.386612572302122,0.344582302137366,0.555192974187808,0.69353635297557,0.563706305616453,0.714973219143926,0.319171611416422,0.766840492306159,0.616161518975209,0.681488198846118,0.73906124623944,0.597625670170835,0.365210475170831,0.735196552880096,0.541074767908644,0.578923362016668,0.583415379719623,0.00517602821211816,0.633866747080718,0.640682758327542,0.587521182227963,0.776450002182493,0.311778787869457,0.827196197424324
