,K1,K14,K15,K2,K3,K4,K5,K7,LANA,Orf10,Orf11,Orf16,Orf17,Orf18,Orf20,Orf21,Orf22,Orf23,Orf24,Orf25,Orf26,Orf27,Orf29,Orf30,Orf32,Orf34,Orf36,Orf37,Orf39,Orf4,Orf40,Orf42,Orf43,Orf44,Orf45,Orf46,Orf47,Orf48,Orf49,Orf50,Orf52,Orf54,Orf55,Orf56,Orf57,Orf58,Orf59,Orf6,Orf60,Orf61,Orf62,Orf63,Orf65,Orf66,Orf67,Orf68,Orf69,Orf7,Orf70,Orf8,Orf9,vIRF1,vIRF2,vIRF4,cluster
5130,-1.415987336128092,4.737224619684371,3.4668683500680446,3.22940613520419,3.244207540454273,2.785942856518062,0.9629225575540579,7.97860147668464,6.177224221597053,7.84358064199136,6.61221216961853,13.937662432986151,5.57402494137558,5.792218167526917,8.266385362066622,0.8868005610259052,3.6327210790237565,10.20377746683275,2.804782216481949,2.209065314838361,2.393952124520954,2.26043620634724,5.117904865710197,4.087674824487864,2.885465941206685,6.665278330068195,0.994161408113422,6.555602446455159,1.680486904248641,7.869930186487267,7.009016824886372,9.416155492127515,10.262868836439457,9.17906878626274,4.894338363416585,6.01482696699613,7.6785043654511895,8.467539310849983,5.2023557786164,6.742478008240042,10.82624282382368,7.176901360007011,7.698243502076336,6.265467236563176,6.949286747478037,9.191631827085923,6.487363479277463,8.563919655848197,8.21356867429986,10.526488056943695,8.854294639629119,6.786066868026838,11.5313284559198,10.318208957797058,9.92083242097127,4.695419749620844,9.56502782607651,6.5163382669336665,-1.37222778635818,7.13150659763139,7.004017998767754,7.166184755081922,9.76081099750273,11.721456971049417,1
5267,-1.415987336128092,0.27620377589233613,5.887575479959825,3.97029004756893,-4.05332123026571,-2.9682525808685867,-4.918733204956896,-2.7430542858263047,3.144511807750182,2.8411312210227635,2.338096081983268,-5.406533004400485,-3.8603517992265477,-3.3648795511663834,-3.793810075320014,-0.904303280648063,-4.12340921256733,-5.00041797055391,-1.9544132209047,-3.4703983100860736,2.3643940807033195,1.8508781625296051,0.055402544907339944,-2.388160829648323,-0.868910799395455,-4.593917107318455,-0.47293631057990404,-1.7760533160557954,2.480928860431011,-2.2292388009822632,-1.39616274255,3.9319997296165896,-1.1421202594048365,-0.19758697624820845,0.8512222757813255,5.53571087936087,1.38184860294025,4.3271533857768905,0.5032079510805841,4.650701376918756,9.9821267361884,3.9794254891212866,6.577095674540525,3.377158496504695,5.5868373265094435,2.6991824061173215,3.2665542750584096,-4.591915998288003,7.8294525866646,4.271102131870587,4.365998660368625,6.113115469751457,8.89221236828451,5.196812404145218,0.18417665846032505,4.475162466238776,5.98091173844125,-6.823125357990757,-2.35642322374483,6.675723843329465,-8.510177438618907,5.870798830008798,5.936694909867455,4.83607104597628,1
5386,-1.415987336128092,1.2067690711081074,4.554299057836024,-1.03880548008583,-0.5779932895668365,-0.20625797350304342,-5.58627287983259,-2.767602049653685,4.698833767836038,-9.337281462061947,6.06400055432851,-5.406533004400485,-3.939121636664395,-3.3648795511663834,-3.793810075320014,-0.9840017898663166,-4.12340921256733,-5.00041797055391,-1.9544132209047,-3.4703983100860736,-2.678145594172375,-4.216661512346085,-4.65295723834312,-3.866520612898787,-2.7901806368333024,-4.593917107318455,-0.47293631057990404,6.502390831165135,-1.246610814444684,-7.36093191756606,-4.015981848080952,-1.14654398973496,-4.042665326914988,-1.9721347400755918,0.20892998370722998,3.08661535170611,5.632792750161175,-0.18866421548834245,0.26894739890705016,-2.0263596118671914,-1.84996070251468,-1.3633048626485536,4.646835122366982,0.5905044154925136,-2.1809194751775505,-2.908574395569643,-1.8715040174103104,-6.111614507506277,5.3853570590098405,-0.4582195138704874,0.40975777995744994,-1.6929368063507904,1.44311684062974,0.06574879236420779,-6.743363016415355,-0.20271863092195244,6.22181621078649,-6.823125357990757,-2.35642322374483,-8.836022173088596,-8.510177438618907,-0.09251877125643704,5.12759938221269,0.38924940023519516,2
5557,-1.415987336128092,-5.627397533556265,-0.580512117890845,-7.03478930218246,-4.05332123026571,-2.9682525808685867,-5.58627287983259,-14.070593960702015,-10.3572344174173,-9.337281462061947,-14.7369832677681,-5.406533004400485,-3.939121636664395,-3.3648795511663834,-3.793810075320014,-5.514898685037185,-4.12340921256733,-5.00041797055391,-1.9544132209047,-3.4703983100860736,-2.678145594172375,-4.216661512346085,-4.65295723834312,-3.866520612898787,-2.7901806368333024,-4.593917107318455,-0.47293631057990404,-9.493592990931472,-1.246610814444684,-7.36093191756606,-1.476519985183464,-5.2697166611130974,-1.608562222085843,-4.3851467494985386,-4.859222564702831,-11.1060753338065,-6.869867787789432,0.18499044175537493,0.7601362231801879,-5.62492047738748,-1.406306045270965,4.041568013676417,-4.0072933079935,0.8874281412874879,-2.579379932185924,-10.114799231439378,-7.37240091258116,-11.210275781538483,-3.50898019479473,-6.19773752800491,-5.923803085562835,-1.531703262511037,-11.9395738448828,-6.10920239759377,-6.743363016415355,4.212602692988432,-6.1058744747261,-6.823125357990757,-2.35642322374483,-8.836022173088596,-8.510177438618907,-4.673864114012715,-0.5917378715918997,-9.869415182191252,2
5720,-1.415987336128092,-6.337222378975741,-7.071689248860055,-7.03478930218246,-4.05332123026571,-2.9682525808685867,-5.58627287983259,-14.070593960702015,-11.937952608815007,-9.337281462061947,-9.61598482904158,-5.406533004400485,-3.378622417301128,-3.3648795511663834,-3.793810075320014,1.4313358952525015,-4.12340921256733,-5.00041797055391,-1.9544132209047,-3.4703983100860736,-2.678145594172375,-4.216661512346085,-4.65295723834312,-3.866520612898787,-2.7901806368333024,-4.593917107318455,-0.47293631057990404,-9.493592990931472,-1.246610814444684,-7.36093191756606,-2.288779237009662,-6.845539945259111,-5.230660975129508,-6.901127691972875,-3.892259572007613,-4.03737159293744,-6.065191852572177,-11.376156907173375,-4.604641532298404,-5.240019750855634,-9.181954174836456,-1.0792961590775896,-7.4535525598197,-5.933090362364906,-10.683577438273241,-10.762230797391878,-6.59616633229149,-11.210275781538483,-4.24362988563371,-10.22670894171643,-7.765901838606498,-4.574930765119889,-3.4108701040138,-7.49195945211919,-4.837364577688835,-3.3367115828192286,-17.93916761131015,-6.823125357990757,-2.35642322374483,-8.836022173088596,-8.510177438618907,-4.864512243578207,-11.13138756243085,-9.807239246973998,2
6039,6.950206113962916,4.335055965722039,-0.3127719297866891,3.57473748124187,0.11985436420906348,3.217940869222405,1.9032539035917375,8.23393282272233,1.4050697546885322,8.93224532136237,9.2825435156562,3.5132303873116904,6.188023450903844,6.104883840545767,3.1118113514194414,-4.362820802757081,0.3664330485741137,12.43410881287045,-1.9544132209047,-0.8472227156113,2.31161779753979,3.8031018793660802,-4.65295723834312,1.0431639093840988,-0.7679172451211399,4.500846284393715,-0.47293631057990404,8.77093379249284,-1.246610814444684,7.78526153252493,-6.009178612500284,6.899105142309123,7.488279051906407,-1.4370299260784034,4.993669709454268,3.89015831303381,7.611335711488875,6.670370656887671,3.5617817679692196,3.0719207966047644,-4.5681892218508295,4.348899372711355,3.393669491429147,3.061826956708456,3.327951426849047,5.276963173123593,1.4895192308403633,11.295917668552567,0.5789000203375401,1.79693770712529,1.5163715217627487,-3.6314183943532012,-1.19334019804255,-2.0213718265775866,-6.743363016415355,-2.405868280828812,0.16535917211419005,8.913225830958776,-2.35642322374483,8.123504610335731,9.486016011472072,3.8516344052635034,8.35614234354042,5.851788317087063,1
6268,6.711918270104566,6.684684788530379,0.9702553638983081,2.2531163040502,-4.05332123026571,-2.9682525808685867,9.321632726400079,-1.1016411575856746,3.8069822523119257,-3.661312926651064,9.080922338464536,-5.406533004400485,-0.020168833548069226,-2.6909267480500563,-3.793810075320014,2.8519092090007896,-4.12340921256733,-5.00041797055391,-1.9544132209047,-3.4703983100860736,-2.678145594172375,1.5472912907702399,10.13828170122285,-3.866520612898787,4.558248567841183,-4.593917107318455,-0.47293631057990404,-1.5646401878151401,-0.9526580113283595,2.6210051532557097,5.357145872485842,-5.073563543700947,-4.855358065536313,-3.2011738480075755,-0.9315325889839526,2.83853713584213,-2.52673826881912,-7.147179724978482,-1.1835151737841287,-4.342065386465847,-12.893999810446651,1.623944862186356,-6.664370814063784,-3.378726870853086,-3.3396382857535287,-0.6989598728122969,5.2144069814568,3.8409631580275296,4.892278843145863,4.0607218242315355,-0.6099794592303119,-0.8241401542260204,-10.6649613752342,-3.734025984082458,4.755589786700945,2.8628931955181787,8.918737994922509,0.15881171283100967,-2.35642322374483,5.071883433144066,10.63772816761375,-0.8670814776302431,-4.404431636767603,-0.10930926166277244,2
6725,-1.415987336128092,0.013117039348835957,-2.0184177142003934,-0.298005492780973,0.09120130933528015,-0.9393246444014268,0.6605109295688976,-1.3772020560012548,-1.9421246245297439,7.499502347339527,6.639800541633365,-5.406533004400485,1.2267702680363475,-3.3648795511663834,4.230260210320868,-0.6837351274313616,-3.8678146094335033,2.8579739341468198,1.3789786837960398,4.2207908961815965,-2.678145594172375,2.346730392354655,0.8226373647907165,-3.866520612898787,-0.11428873213255986,4.324474797382285,-0.47293631057990404,3.438190818469996,1.126781090256056,6.95585189183542,0.4575349112603161,-2.008843992908743,2.644862605320458,-9.10732934955699,1.39892673543141,-1.25258466098904,1.746896785115659,4.850127682864827,3.726944150631232,1.201837683352153,-4.12456070886225,-3.069438204445316,-0.9805248877891255,-9.160532351465841,-1.2314582138404624,4.4842201991007515,1.2499518512922998,7.123174694529694,-1.0038429536853002,-2.3368154757422195,-5.6693061946236964,-0.4387676961627797,-14.5128669814669,-0.48436781173349974,0.09002888828536992,-4.448449272169769,-2.467383801908649,7.954730514943577,-2.35642322374483,9.930761636312893,8.656606370782592,-3.962118777604002,-12.863384439883935,1.2223493907138478,1
6814,7.709020641259747,4.905120493018897,-0.007483213408579559,1.13355200853872,6.911686747122133,5.326755396519253,3.827068430888585,11.692747350019154,4.044955507598129,10.351059848659213,8.06135804295306,16.766808306320698,9.271719674056797,6.934291104194217,9.660531235401155,3.199564476582255,8.77493209815386,13.73792334016725,7.18392808981647,8.954609667301753,2.8310250611882095,5.36667979837509,9.065384072378064,4.265154031155727,4.333160673887873,7.414424203402724,-0.47293631057990404,8.039748319789691,1.3975598409159011,7.70407605982178,8.187162698220904,9.582801365462078,7.993681376440655,9.828214659597268,2.3544842367511003,5.59897284033066,7.517650238785738,6.41668518418452,6.566501651950924,2.235932902685479,9.055388697158195,4.937713900008204,0.30272111326662837,3.128783935230802,2.7067659541458866,6.374111033753773,6.048176019278667,10.028065529182706,4.027714547634392,5.878133930278221,6.695107179630305,2.5218853489800677,9.68547432925429,5.666048277798088,6.309978294305806,-2.5682065532763345,5.639173699411041,7.971882619397102,4.13191808697635,9.178985804299257,9.068163872102291,5.162830628416435,6.95995687083724,7.385602844383915,1
7109,-1.415987336128092,-5.93166564402943,2.6100002780352733,-4.66917895483676,-4.05332123026571,-2.9682525808685867,-2.88846770615974,6.4750163866437,-1.3891854636435141,-3.4654113462800566,-4.0941780940952555,-5.406533004400485,-3.939121636664395,-3.3648795511663834,-1.7226880058508762,-4.484126281449958,-3.641539096785433,-5.00041797055391,-1.9544132209047,-3.4703983100860736,0.9446595795004695,-3.5088563386732394,-4.65295723834312,-3.3879838304502194,-1.61127804999688,-4.593917107318455,-0.47293631057990404,-1.7207878172586404,-1.246610814444684,-7.36093191756606,-2.210056543031138,-6.845539945259111,-5.14852142727435,-3.04565481078439,-1.1093687960935177,1.70624187695517,-5.871788485099023,3.707551633972617,-1.0444734503628328,5.343657099872573,-6.690147439890145,-1.9302205124825065,4.091414273097106,3.5214770950612815,3.5207016574370775,2.4380467370449623,3.3935749401212796,6.09866789914057,6.93498358425891,1.2765003800663077,2.0621727671396,1.6069031330416703,6.79274336587881,3.5671916881411474,6.307247330930339,1.5237612983692588,5.18644273603556,2.4806148735730464,-2.35642322374483,-3.2708187239733633,-2.288307322837,1.5761970782045305,-5.635579266211085,-2.122433292664417,2
8064,-1.415987336128092,9.425715002834792,3.2838734924809585,4.9891465183546,3.4172812569380135,0.8977046328227849,2.32766294070447,7.7233418598350445,7.1759905664324135,6.1699876918084335,6.811952552768934,11.402402816136554,0.7228462736041334,4.057088359102142,6.108125745217042,-5.484684457052851,3.7092146677906896,8.02351784998314,2.3345225996323564,6.483537510450984,-2.678145594172375,2.0422743081909727,4.192999975348247,2.507415207638273,-2.0016966816990394,3.8000187132186047,-0.47293631057990404,4.02534282960557,-1.246610814444684,8.536337236304334,6.354757208036784,9.078395875277918,8.138619916167016,8.282142502746483,3.6420787465669933,5.16456735014654,6.058244748601597,7.8722796940004125,4.58209616176681,4.371250964288227,7.485983206974085,4.74997507649075,4.781196721119331,3.714472378976096,5.37902713062844,6.648038876902991,5.420437195761206,8.943660038998607,5.46330905745027,8.648728440094105,6.6073683561128576,5.678738570277133,9.70106883907017,8.840843571925982,8.605572804121671,3.6185800050544494,10.9397682092269,7.402831855700609,0.387512596792227,9.357913647448454,6.0504250485848265,5.179941183098061,4.9005513806531305,8.8186973541998,1
8670,-1.415987336128092,1.5701358574651048,0.7111973402926223,7.00135293137406,5.199487669957467,4.575842241502424,1.4817982369456648,8.445548272854515,5.185976338149931,9.872194104827893,7.724158965788391,4.61653811237779,4.910485038502992,3.9081915656118715,3.580646818102592,5.954765091805805,11.556066354322502,4.38765314622432,7.99172901265181,12.4124105901371,3.2199255226058794,4.514480721210425,7.903184995213397,9.316288287324406,8.375961596723211,5.389154009459816,-0.47293631057990404,10.75754924262505,2.31453141911183,1.77316290480496,4.49250672763363,8.743102288297395,9.039815632609304,9.172682249099287,3.6822851595864554,4.73677376316599,6.785451161621062,6.409486107019852,4.65430257478626,2.3707670050482563,9.08318961999351,5.505514822843544,1.5749618515348947,5.743024673499068,5.897900210314577,8.518578623255781,5.56597694211399,10.289199785351416,6.3355154704697245,9.69093485311355,7.901241435798983,5.02602886529102,10.5832752520896,7.445591925942653,7.73277921714115,2.8277413193268455,8.056974622246376,8.339683542232413,7.46971900981168,-2.433974761903093,6.919298128270936,5.668131551251762,8.14275779367256,10.035903767219235,1
9161,-1.415987336128092,-8.866358508668137,-2.5840184581593433,-2.77734006604589,-2.6375048182201866,-0.6799530901108701,-1.8725482617643001,5.936855275434571,-3.7170821303689943,0.02435136202908635,-7.738258649699829,-5.406533004400485,-2.7872593276302524,5.243845066901917,2.281169619134606,-0.003513318519668296,0.8290738661448737,-5.00041797055391,-1.9544132209047,-3.4703983100860736,0.9605790238959095,2.8370631057222,-3.490474159630932,-1.32737086751993,-2.7901806368333024,-4.593917107318455,-0.47293631057990404,-9.493592990931472,-1.246610814444684,-0.5992990934750168,-4.711688765272964,-6.845539945259111,-9.837993267613864,-3.1497353663889505,1.1175921621665021,0.438080765746047,0.29239585516697475,-3.0579315084683696,-0.23439042263368,-6.380626904847225,4.309496622573579,-5.675661253288593,-0.42399254640106,-3.317419571664204,-5.209942532484252,2.5486440864797433,1.9906172780273819,1.6980237092192534,1.696822473049785,-12.430845071408832,-0.8616013069998184,-2.9994516289050965,4.93458225466968,-0.6182732821706024,-6.743363016415355,-5.098652590568629,-7.870442993241875,-6.823125357990757,-2.35642322374483,-4.643539094376407,2.0914553854721465,-6.146786064236459,-9.054659821815644,-2.4715138482689825,2
9401,-1.415987336128092,-9.290403477635753,-6.264726383681633,-7.03478930218246,-4.05332123026571,-2.9682525808685867,-5.58627287983259,-4.212459280568953,-4.631416991917888,-4.23185834197326,-14.7369832677681,-5.406533004400485,-3.939121636664395,-3.3648795511663834,-3.793810075320014,-0.9972399438098284,-4.12340921256733,-5.00041797055391,-1.9544132209047,-3.4703983100860736,-2.678145594172375,-4.216661512346085,-4.65295723834312,-3.866520612898787,-2.7901806368333024,-4.593917107318455,-0.47293631057990404,-9.493592990931472,-1.246610814444684,-7.36093191756606,-5.163924740447058,-5.9764726051925905,-7.8952817075695165,-7.558036864368536,-5.672841585757194,-6.69309911012443,-4.247556391802407,-11.170088786470124,-6.329331914663814,-5.95121684278245,-14.792952613563,-7.989781170535573,-7.659444191203875,-7.778635241292918,-9.4607291163979,-7.004428930167685,-3.814742171353817,-11.210275781538483,-15.172492082953699,-10.946140040376447,-10.264477677668824,-5.17942434145903,-7.07659762120079,-6.919843119848884,-4.875228336282325,-3.8359091951705406,-17.93916761131015,-6.823125357990757,-2.35642322374483,-8.836022173088596,-7.118087651863541,-6.304876002171697,-9.01711507961784,-10.196171126270743,2
9926,-1.415987336128092,-5.337465057217435,-7.231883391453406,-7.03478930218246,-0.3194840566091434,-2.9682525808685867,5.769482880652255,-2.8048382002171497,-1.3786447594691125,-9.337281462061947,-0.7604717467984248,-5.406533004400485,-0.2887437564219675,-3.3648795511663834,-3.793810075320014,1.0278407764247082,-4.12340921256733,-5.00041797055391,-1.9544132209047,-3.4703983100860736,-2.678145594172375,-4.216661512346085,-4.65295723834312,-3.866520612898787,-2.7901806368333024,-4.593917107318455,0.752819449904947,0.01216276955335438,-1.246610814444684,-0.26042807724283296,-2.864876308306348,-6.080162065016688,-9.837993267613864,-4.949370890639047,-5.316345553000363,-8.66785694942083,-6.730313191693022,-9.178778246294222,-5.1712350503823705,-1.936677175602382,-14.792952613563,-6.229619730066497,-5.239347326922436,-7.683284504958257,-5.810567675928831,-1.8029706761593285,-5.892994784452617,0.23406523244134014,-4.109115242117075,-4.454451619958116,-10.071315544262575,-4.975069438400856,-12.4713554604972,-6.120453622404484,-6.743363016415355,-4.8768733683136904,-7.07341185082528,-6.823125357990757,-2.35642322374483,-8.836022173088596,-5.823006931629006,-7.0072549218198965,-9.982628679399085,-11.634860586094842,2
9953,-1.415987336128092,-9.182478482628998,-8.663300263724022,-7.03478930218246,-4.05332123026571,-2.792262800770873,-5.58627287983259,-14.070593960702015,-12.569160869962982,-9.161291681964233,-10.227998597621545,-5.406533004400485,-3.939121636664395,-3.3648795511663834,-3.793810075320014,-0.5166732838008116,-4.12340921256733,-5.00041797055391,-1.9544132209047,-3.4703983100860736,-2.678145594172375,-4.216661512346085,-1.1269674582454068,-3.866520612898787,-2.7901806368333024,-4.593917107318455,-0.47293631057990404,-9.493592990931472,-1.246610814444684,-7.36093191756606,-6.009178612500284,-6.845539945259111,-7.833331710898343,-8.089136871026179,-3.7018877336769203,-8.36139913009738,-5.924206401788888,-10.22966379146335,-6.2366519226529915,-5.894038629386746,-14.792952613563,-6.435314517184217,-7.094358067251683,-7.472295245287515,-13.822252243144254,-12.922902053585196,-7.884175511344804,-11.210275781538483,-14.4466420929402,-7.930715045369682,-7.8505776843264785,-2.8403672043084423,-2.07489764117374,-8.584538748450601,-6.743363016415355,-5.756048985254737,-17.93916761131015,-6.823125357990757,-2.35642322374483,-8.836022173088596,-8.510177438618907,-5.691526012158172,3.4895849004092097,-8.61824613126398,2
